Date,Portfolio_Value
2021-03-31,467327.0454113687
2021-04-01,471190.7310327417
2021-04-05,467847.6038604808
2021-04-06,467474.5262286329
2021-04-07,472009.53404311754
2021-04-08,467601.30763201264
2021-04-09,472305.5261511613
2021-04-12,469721.67166010756
2021-04-13,470059.76517525525
2021-04-14,473466.713819607
2021-04-15,476548.2068845655
2021-04-16,478886.1315463985
2021-04-19,477131.330209797
2021-04-20,474112.0762436969
2021-04-21,475819.8628499113
2021-04-22,474669.2696787064
2021-04-23,470982.30200983805
2021-04-26,469931.3332853584
2021-04-27,471875.15436947194
2021-04-28,467747.87024116894
2021-04-29,464777.6763953937
2021-04-30,462817.018724598
2021-05-03,465729.686979689
2021-05-04,459466.7103578665
2021-05-05,452778.1361656947
2021-05-06,460665.7483463051
2021-05-07,464099.79595768685
2021-05-10,464536.6806570101
2021-05-11,466708.35758286645
2021-05-12,467635.52366986556
2021-05-13,470790.77773642784
2021-05-14,472468.67664319614
2021-05-17,467667.4570811456
2021-05-18,467755.9957035297
2021-05-19,467424.2736271827
2021-05-20,462821.193546213
2021-05-21,460350.5612113276
2021-05-24,461431.47774012666
2021-05-25,460437.78978812427
2021-05-26,465557.7817021496
2021-05-27,463630.37689828454
2021-05-28,466733.01166587416
2021-06-01,464523.3530456735
2021-06-02,463142.25891860353
2021-06-03,457216.1724063653
2021-06-04,457222.6444946113
2021-06-07,460239.08313361707
2021-06-08,460697.84849337826
2021-06-09,462056.18550558784
2021-06-10,458771.76801595907
2021-06-11,456222.3549810483
2021-06-14,453480.70319511776
2021-06-15,452070.05667035386
2021-06-16,453556.37769003457
2021-06-17,455611.73002795293
2021-06-18,462787.1239821729
2021-06-21,468743.918012192
2021-06-22,476249.8328380042
2021-06-23,479117.26766072924
2021-06-24,477618.9916276139
2021-06-25,478154.5601631925
2021-06-28,479899.5945932942
2021-06-29,482362.4244202379
2021-06-30,481182.9940811117
2021-07-01,480927.751036976
2021-07-02,478983.24835614394
2021-07-06,482250.7758204645
2021-07-07,480316.37849250576
2021-07-08,483824.38990687125
2021-07-09,486561.0590335194
2021-07-12,486260.9489298983
2021-07-13,483797.8543599924
2021-07-14,493661.72200908454
2021-07-15,494669.7632079751
2021-07-16,495243.97786860075
2021-07-19,502934.6454571325
2021-07-20,505317.3773654345
2021-07-21,498840.4850630189
2021-07-22,498725.707878968
2021-07-23,492378.8681312284
2021-07-26,494661.59304452734
2021-07-27,495074.1048692388
2021-07-28,491467.21595098986
2021-07-29,490341.85496301315
2021-07-30,491467.9769696952
2021-08-02,491113.4117504724
2021-08-03,493907.67007766763
2021-08-04,492950.94121481804
2021-08-05,500373.7327258924
2021-08-06,502779.7972171415
2021-08-09,507105.3153032175
2021-08-10,502302.15759414766
2021-08-11,500624.628571359
2021-08-12,493646.13666584645
2021-08-13,495877.8873544504
2021-08-16,492509.42258038797
2021-08-17,490838.8965827107
2021-08-18,491033.65387929254
2021-08-19,496758.44210582675
2021-08-20,496971.42982943566
2021-08-23,488372.4330510723
2021-08-24,491225.3027887443
2021-08-25,488623.10217851156
2021-08-26,488413.5105583342
2021-08-27,490126.6576242167
2021-08-30,492918.7107733858
2021-08-31,495067.65166953637
2021-09-01,489432.703154329
2021-09-02,488911.07020400895
2021-09-03,483861.45570111217
2021-09-07,483783.16292993096
2021-09-08,483486.07414348074
2021-09-09,479736.14780287165
2021-09-10,479939.8185283397
2021-09-13,481602.4052969343
2021-09-14,481300.64414934465
2021-09-15,483822.71365558973
2021-09-16,480085.90957433707
2021-09-17,480670.49205560295
2021-09-20,477550.8972132094
2021-09-21,476307.8315718976
2021-09-22,473238.5087414528
2021-09-23,475222.1419441638
2021-09-24,478118.7728805582
2021-09-27,479941.53446760785
2021-09-28,478306.6151484595
2021-09-29,483264.47166713746
2021-09-30,480287.91492323263
2021-10-01,479763.8770505606
2021-10-04,482178.2424992114
2021-10-05,481624.728379078
2021-10-06,479117.9615392311
2021-10-07,482714.81067571905
2021-10-08,488241.32985618233
2021-10-11,487931.723069972
2021-10-12,487931.60582400905
2021-10-13,488642.3703489632
2021-10-14,489055.5390931504
2021-10-15,487978.6441397293
2021-10-18,485095.95027106453
2021-10-19,480284.0493582028
2021-10-20,478861.72427805956
2021-10-21,468869.51748987765
2021-10-22,469041.77221352083
2021-10-25,468947.28080814023
2021-10-26,467424.73652213335
2021-10-27,467976.8650240092
2021-10-28,471189.3828103971
2021-10-29,468164.6243070868
2021-11-01,464269.7422887368
2021-11-02,461265.35253558366
2021-11-03,461257.0961426236
2021-11-04,465179.15138175583
2021-11-05,456952.18807191495
2021-11-08,459081.1232886868
2021-11-09,467974.6703372373
2021-11-10,469999.58440836123
2021-11-11,465696.16639607854
2021-11-12,458801.1706242686
2021-11-15,460274.38453924656
2021-11-16,460366.2092145928
2021-11-17,456047.4001754546
2021-11-18,456137.4451002621
2021-11-19,452805.39777483523
2021-11-22,453480.42049686296
2021-11-23,451084.8983344324
2021-11-24,446986.4439514582
2021-11-26,452707.63084034005
2021-11-29,458446.7027330571
2021-11-30,453627.97934177273
2021-12-01,452464.6390980767
2021-12-02,454491.7684485533
2021-12-03,447887.068864833
2021-12-06,454324.2512679709
2021-12-07,454271.44285657624
2021-12-08,452315.69849644986
2021-12-09,452497.83396504866
2021-12-10,451060.4381560335
2021-12-13,448583.9056064228
2021-12-14,453676.7111307775
2021-12-15,456029.17943959974
2021-12-16,450264.27425593545
2021-12-17,448884.38285489543
2021-12-20,447308.39441513765
2021-12-21,444658.9162767093
2021-12-22,448316.45939908206
2021-12-23,448820.9385796754
2021-12-27,447679.1286099618
2021-12-28,447711.9349095504
2021-12-29,446792.4365561338
2021-12-30,448861.7704026395
2021-12-31,450559.9791469019
2022-01-03,453622.0394712501
2022-01-04,453808.2466892192
2022-01-05,453065.76210674865
2022-01-06,443686.98474832496
2022-01-07,442268.56656583055
2022-01-10,443125.7439081961
2022-01-11,444556.71856588736
2022-01-12,440320.48852485325
2022-01-13,440066.37023115566
2022-01-14,437616.77331921074
2022-01-18,438512.3775536011
2022-01-19,440403.07781021274
2022-01-20,434024.49818832055
2022-01-21,431601.21557368047
2022-01-24,424027.42996195407
2022-01-25,428953.79610896384
2022-01-26,424804.98790986964
2022-01-27,422266.6585884797
2022-01-28,430901.2808590628
2022-01-31,430876.8777852295
2022-02-01,426620.26129527506
2022-02-02,425361.7249709107
2022-02-03,429625.7669846335
2022-02-04,430589.3918722471
2022-02-07,433413.1603802444
2022-02-08,434565.8741037052
2022-02-09,437285.02107526397
2022-02-10,431580.9542767538
2022-02-11,428818.83712210244
2022-02-14,419677.79737254954
2022-02-15,418728.9802250017
2022-02-16,420682.3493498652
2022-02-17,418627.75901556795
2022-02-18,420608.73529261665
2022-02-22,418830.66010052
2022-02-23,420706.1278608112
2022-02-24,430906.8298830874
2022-02-25,419736.03812248935
2022-02-28,418318.19756340934
2022-03-01,421071.2431278449
2022-03-02,426509.69919716974
2022-03-03,431795.68691690685
2022-03-04,429554.209665559
2022-03-07,432585.8425771022
2022-03-08,435014.7771020363
2022-03-09,426197.5409422305
2022-03-10,427547.69023293396
2022-03-11,422018.9132172641
2022-03-14,424553.3064828868
2022-03-15,416770.34306925745
2022-03-16,411802.91961517127
2022-03-17,408508.50269563356
2022-03-18,415954.14945333556
2022-03-21,417868.9943901784
2022-03-22,418329.00790147757
2022-03-23,418970.13964520954
2022-03-24,422103.0111114626
2022-03-25,426630.7031961329
2022-03-28,425417.5152412135
2022-03-29,432017.9608187763
2022-03-30,434957.9710349442
2022-03-31,435379.63579407503
2022-04-01,438533.19871890807
2022-04-04,441080.4007207041
2022-04-05,441917.5320987825
2022-04-06,436401.6047156808
2022-04-07,435547.3543277571
2022-04-08,434352.24822247005
2022-04-11,429690.3346755292
2022-04-12,429173.87919844105
2022-04-13,433614.16595077154
2022-04-14,432201.185385598
2022-04-18,433706.99398901913
2022-04-19,435462.41164215
2022-04-20,430447.8856341826
2022-04-21,429013.2547053155
2022-04-22,412064.50643654703
2022-04-25,407442.68262824975
2022-04-26,413600.2990465199
2022-04-27,417082.3033301508
2022-04-28,417424.3418836151
2022-04-29,419213.93584012694
2022-05-02,423218.40652342036
2022-05-03,423834.7316195589
2022-05-04,420858.94883009983
2022-05-05,406384.54051213735
2022-05-06,400073.1946691383
2022-05-09,400916.5381797289
2022-05-10,404891.90796114376
2022-05-11,408381.67237538076
2022-05-12,409604.84690405603
2022-05-13,413702.39695021644
2022-05-16,413904.33566415904
2022-05-17,418533.96932905423
2022-05-18,421930.59551564604
2022-05-19,421093.9893912403
2022-05-20,424455.7687340181
2022-05-23,430607.744927795
2022-05-24,433775.7755461151
2022-05-25,430488.26418153883
2022-05-26,434443.5077345525
2022-05-27,439252.1402145654
2022-05-31,441337.44856022194
2022-06-01,439378.6889231239
2022-06-02,436234.1960951757
2022-06-03,436000.87035597814
2022-06-06,441810.9049143433
2022-06-07,435068.3024630309
2022-06-08,439162.36393266177
2022-06-09,439365.3645205131
2022-06-10,438084.79552062124
2022-06-13,448078.79442672234
2022-06-14,456085.9616091697
2022-06-15,457897.79859314696
2022-06-16,460231.99947780615
2022-06-17,459996.7524961184
2022-06-21,460798.18156078266
2022-06-22,453006.43186097965
2022-06-23,460168.1718406668
2022-06-24,466864.9579618118
2022-06-27,471772.31711677037
2022-06-28,475936.19730429514
2022-06-29,470867.4913338651
2022-06-30,482408.7954282997
2022-07-01,471652.9028875606
2022-07-05,462261.7720572561
2022-07-06,463680.1598623877
2022-07-07,458397.13767884846
2022-07-08,457477.57468635624
2022-07-11,453495.3488292517
2022-07-12,450408.70758099935
2022-07-13,453806.9298375837
2022-07-14,446987.254462614
2022-07-15,444590.33486699883
2022-07-18,441851.02676420833
2022-07-19,442296.0255559038
2022-07-20,443034.77580603526
2022-07-21,448936.6062567882
2022-07-22,447910.8375914738
2022-07-25,451177.074770403
2022-07-26,448112.5207069133
2022-07-27,447754.073774499
2022-07-28,469322.58706844214
2022-07-29,469626.2408030359
2022-08-01,467143.28551448544
2022-08-02,469046.24385319825
2022-08-03,470742.23499108275
2022-08-04,471006.3243948155
2022-08-05,458930.65645138395
2022-08-08,455504.94785864104
2022-08-09,450390.8131165962
2022-08-10,445774.4629933665
2022-08-11,444243.1799595547
2022-08-12,444881.2852448699
2022-08-15,447698.9536055824
2022-08-16,442698.4356434505
2022-08-17,440401.20512833097
2022-08-18,443488.09261632717
2022-08-19,450887.4029678764
2022-08-22,443769.6924026498
2022-08-23,440942.3874504643
2022-08-24,443075.0273852332
2022-08-25,434323.3246121993
2022-08-26,428979.897344048
2022-08-29,422337.8851642335
2022-08-30,421010.82247920596
2022-08-31,422909.6246616985
2022-09-01,424648.03562059
2022-09-02,417272.3069712204
2022-09-06,416510.93929038063
2022-09-07,416512.8278159702
2022-09-08,424307.89213416993
2022-09-09,423131.4487974077
2022-09-12,422587.8313482411
2022-09-13,419225.4501781813
2022-09-14,417917.8747832118
2022-09-15,416386.8440163863
2022-09-16,416068.0529769466
2022-09-19,409469.444330127
2022-09-20,417569.7879556087
2022-09-21,422703.4392680543
2022-09-22,416891.97378649865
2022-09-23,423717.90474132326
2022-09-26,427181.5293487736
2022-09-27,434017.1653775643
2022-09-28,441805.3806847797
2022-09-29,439888.13940618886
2022-09-30,439262.70631311834
2022-10-03,432324.23671777407
2022-10-04,424149.80762083083
2022-10-05,407208.5327109848
2022-10-06,411848.66117978597
2022-10-07,410704.40794151416
2022-10-10,407778.58246145473
2022-10-11,409337.1279595899
2022-10-12,410818.21785660356
2022-10-13,418968.5372767488
2022-10-14,410353.05806003744
2022-10-17,426384.3101397738
2022-10-18,421141.74237234105
2022-10-19,424071.4005849798
2022-10-20,422869.8516865879
2022-10-21,420298.318937649
2022-10-24,424188.04757965315
2022-10-25,425227.0486617317
2022-10-26,428265.6572913335
2022-10-27,429263.03591792914
2022-10-28,430426.74853150395
2022-10-31,434576.57572055457
2022-11-01,435996.4265050392
2022-11-02,434669.13160377997
2022-11-03,429256.03940875735
2022-11-04,427063.10468552756
2022-11-07,431784.2680880012
2022-11-08,432885.81807936705
2022-11-09,433073.4887877684
2022-11-10,425135.13752612204
2022-11-11,416706.26918107714
2022-11-14,414525.5557642565
2022-11-15,413070.28147926053
2022-11-16,413245.60727563046
2022-11-17,407423.5267176315
2022-11-18,410167.8863726854
2022-11-21,408645.40854039375
2022-11-22,403915.63969971397
2022-11-23,403952.1124367824
2022-11-25,405294.2406807754
2022-11-28,402906.5039089557
2022-11-29,400873.4010278657
2022-11-30,399790.4345928405
2022-12-01,397256.72964672564
2022-12-02,389928.45892738504
2022-12-05,394274.68556603405
2022-12-06,393951.17612508015
2022-12-07,391791.439820104
2022-12-08,387969.03070907306
2022-12-09,387243.7934466253
2022-12-12,390516.9601203785
2022-12-13,397723.89186763996
2022-12-14,394572.4422555251
2022-12-15,395455.1322745618
2022-12-16,395439.12158459576
2022-12-19,393735.0967838476
2022-12-20,395130.3625073517
2022-12-21,392549.64097695437
2022-12-22,389462.38634283096
2022-12-23,387478.11089539423
2022-12-27,389368.09640829125
2022-12-28,389789.35731947876
2022-12-29,386636.2824863019
2022-12-30,388911.2369308886
2023-01-03,388458.74505222787
2023-01-04,384894.85234756535
2023-01-05,379719.1904340895
2023-01-06,385851.1672004963
2023-01-09,383647.6375364543
2023-01-10,376914.9159326408
2023-01-11,377397.33197598194
2023-01-12,379857.6227393559
2023-01-13,378103.858993987
2023-01-17,381662.2752278789
2023-01-18,380388.9114768273
2023-01-19,375050.9826745353
2023-01-20,375617.73948286404
2023-01-23,374417.4820926669
2023-01-24,373903.3245502942
2023-01-25,372589.27752417955
2023-01-26,375149.0888348237
2023-01-27,378734.5628293417
2023-01-30,372835.44492442487
2023-01-31,370100.9309604907
2023-02-01,363781.99221349857
2023-02-02,366865.54849793063
2023-02-03,365237.4219957824
2023-02-06,366554.6616753551
2023-02-07,367325.2226928305
2023-02-08,363326.3836853758
2023-02-09,363186.32577757887
2023-02-10,357893.78311759036
2023-02-13,354267.01846646564
2023-02-14,351659.7049124689
2023-02-15,350656.6606790144
2023-02-16,356940.7397727296
2023-02-17,355796.81601355877
2023-02-21,353831.4544375813
2023-02-22,349742.9826919821
2023-02-23,350231.78192691156
2023-02-24,352022.99781605613
2023-02-27,349311.714201316
2023-02-28,353962.9703299026
2023-03-01,352840.60361013375
2023-03-02,353843.49587484705
2023-03-03,352408.8836262565
2023-03-06,349818.6926068431
2023-03-07,349814.5163652313
2023-03-08,344562.89285319124
2023-03-09,343906.54163535906
2023-03-10,345789.85496316163
2023-03-13,339704.5963955774
2023-03-14,337334.04741468385
2023-03-15,336442.681568866
2023-03-16,338073.69326058135
2023-03-17,333653.7776533562
2023-03-20,329596.5329261307
2023-03-21,328708.94067255955
2023-03-22,326579.0921004367
2023-03-23,322276.2202212628
2023-03-24,321585.1533861521
2023-03-27,316255.28555460734
2023-03-28,315839.37848794693
2023-03-29,315616.21667809703
2023-03-30,314710.6712787528
2023-03-31,315104.4232339981
2023-04-03,317579.30115478416
2023-04-04,318975.5541999659
2023-04-05,318391.8294719231
2023-04-06,315322.4939803132
2023-04-10,313042.33791762753
2023-04-11,317361.6610112119
2023-04-12,320877.1133933796
2023-04-13,319051.1559537091
2023-04-14,321759.3037991357
2023-04-17,321062.43747486337
2023-04-18,320936.0960194005
2023-04-19,321064.9626936397
2023-04-20,318119.5696293309
2023-04-21,315962.70821209264
2023-04-24,316176.25386438624
2023-04-25,314150.97965718934
2023-04-26,311262.61859257496
2023-04-27,305451.66154833214
2023-04-28,304238.8355919203
2023-05-01,301263.57876282075
2023-05-02,298367.297686207
2023-05-03,293767.2586658817
2023-05-04,295875.2862226436
2023-05-05,294627.19507744326
2023-05-08,291889.6477849785
2023-05-09,300936.8780440232
2023-05-10,294742.6048010513
2023-05-11,292855.50783636456
2023-05-12,288110.8511991827
2023-05-15,288124.96947401564
2023-05-16,289884.0466053332
2023-05-17,296864.82224692847
2023-05-18,297860.6009143229
2023-05-19,298068.9848434576
2023-05-22,296999.228030186
2023-05-23,300739.3559864172
2023-05-24,300418.53754261555
2023-05-25,297145.54569015605
2023-05-26,294995.6689377129
2023-05-30,294774.44802566885
2023-05-31,294480.6996078585
2023-06-01,294931.2912520563
2023-06-02,296413.9392094258
2023-06-05,297742.09957458806
2023-06-06,296271.1149364866
2023-06-07,298702.2410043638
2023-06-08,301122.33361805324
2023-06-09,299396.84349917877
2023-06-12,295551.6355533337
2023-06-13,295165.60318179347
2023-06-14,291701.139591975
2023-06-15,290068.9097688119
2023-06-16,294431.04299807455
2023-06-20,294936.1808806362
2023-06-21,293690.2012813987
2023-06-22,296907.87331351417
2023-06-23,294467.2369305033
2023-06-26,297017.802664972
2023-06-27,297231.0523312831
2023-06-28,295936.203453712
2023-06-29,292476.76674851263
2023-06-30,288618.0951944125
2023-07-03,286348.86224608286
2023-07-05,289142.9592569558
2023-07-06,290177.94510381244
2023-07-07,289286.72238781577
2023-07-10,290232.9099076267
2023-07-11,290221.14268958004
2023-07-12,290712.1441386846
2023-07-13,290690.17411300313
2023-07-14,292144.5403405171
2023-07-17,291903.43039494375
2023-07-18,292435.2355212531
2023-07-19,288410.7336823961
2023-07-20,286231.7770361252
2023-07-21,284994.5068639513
2023-07-24,287805.3628821623
2023-07-25,292674.65478087956
2023-07-26,295513.6647478284
2023-07-27,294483.4196964875
2023-07-28,293451.43365298084
2023-07-31,291408.1335679238
2023-08-01,293571.20512849477
2023-08-02,298211.409928479
2023-08-03,297884.0185319381
2023-08-04,298940.217135913
2023-08-07,289858.2671884396
2023-08-08,291864.87429018656
2023-08-09,289044.4848505863
2023-08-10,290242.5111810713
2023-08-11,291199.6582069942
2023-08-14,292980.57209918514
2023-08-15,297518.2614886346
2023-08-16,303432.7558946482
2023-08-17,299467.7182383443
2023-08-18,302131.32662818313
2023-08-21,303085.2845305904
2023-08-22,302699.6650702703
2023-08-23,305649.99384268053
2023-08-24,305236.45309448964
2023-08-25,302694.7007961834
2023-08-28,303095.45134681766
2023-08-29,305567.4291634271
2023-08-30,306417.1485954721
2023-08-31,308096.841891199
2023-09-01,305331.51569736353
2023-09-05,304506.80644952226
2023-09-06,307444.30651920923
2023-09-07,305991.103275281
2023-09-08,310803.27611018135
2023-09-11,312293.98716212914
2023-09-12,311432.86377741443
2023-09-13,309937.7569713148
2023-09-14,312549.0978893152
2023-09-15,313790.154054826
2023-09-18,314912.71189089806
2023-09-19,313693.3225731529
2023-09-20,315147.8002520759
2023-09-21,317866.1611419688
2023-09-22,320327.3568026362
2023-09-25,325100.941718108
2023-09-26,321887.7448314213
2023-09-27,324670.926532156
2023-09-28,323528.87137352687
2023-09-29,337943.2759263953
2023-10-02,339921.36105214094
2023-10-03,346700.27409500536
2023-10-04,341147.33439514594
2023-10-05,347169.9084876238
2023-10-06,361028.00552194484
2023-10-09,356201.0624457819
2023-10-10,355032.5059304248
2023-10-11,358222.7501425963
2023-10-12,364632.49202282913
2023-10-13,366330.58747153403
2023-10-16,364755.68119942234
2023-10-17,362342.0246780907
2023-10-18,356665.87524808943
2023-10-19,359965.402081504
2023-10-20,360362.3161202633
2023-10-23,362057.41190894006
2023-10-24,355036.8181160914
2023-10-25,352563.4583300554
2023-10-26,347806.3098538046
2023-10-27,346810.22053069295
2023-10-30,345745.863017912
2023-10-31,343798.7765673823
2023-11-01,343450.3503511416
2023-11-02,342291.41494354536
2023-11-03,331327.6805324252
2023-11-06,320675.1315065831
2023-11-07,318401.78880062693
2023-11-08,313264.377484947
2023-11-09,313968.04928213963
2023-11-10,321636.38984540245
2023-11-13,320104.7418989654
2023-11-14,328322.64967116795
2023-11-15,336883.59753272485
2023-11-16,335497.0924216961
2023-11-17,335598.70784791705
2023-11-20,334114.3057214625
2023-11-21,336000.03362622997
2023-11-22,333510.3078889835
2023-11-24,334070.05997916445
2023-11-27,332749.8522415627
2023-11-28,333241.8236613998
2023-11-29,334004.55485428794
2023-11-30,335028.63276281557
2023-12-01,334697.0289473338
2023-12-04,327077.7837161019
2023-12-05,325918.9578817076
2023-12-06,327371.7629927534
2023-12-07,324224.5333066941
2023-12-08,323395.7681970624
2023-12-11,321293.3009325926
2023-12-12,319905.4548781973
2023-12-13,318225.1349665073
2023-12-14,305886.04245913017
2023-12-15,306325.5108503152
2023-12-18,303440.6861294778
2023-12-19,304690.540637449
2023-12-20,304442.7067437599
2023-12-21,313369.482441111
2023-12-22,314213.8982329867
2023-12-26,312981.0858031316
2023-12-27,314627.60514977865
2023-12-28,312998.17604637204
2023-12-29,313416.9433988532
2024-01-02,313086.62593128084
2024-01-03,312852.18861573236
2024-01-04,312714.2182936318
2024-01-05,311164.1685427497
2024-01-08,312074.2389961656
2024-01-09,306406.91501671163
2024-01-10,306490.5634233096
2024-01-11,305760.46586558426
2024-01-12,301425.5162612414
2024-01-16,305774.73331124557
2024-01-17,304698.89943298406
2024-01-18,304081.2358337417
2024-01-19,302155.8418815038
2024-01-22,306504.7881674657
2024-01-23,307008.19502854155
2024-01-24,305547.2187637931
2024-01-25,307691.1194004937
2024-01-26,304288.56480921304
2024-01-29,304700.8566544191
2024-01-30,306518.2111818569
2024-01-31,309283.2288275623
2024-02-01,306140.7863636307
2024-02-02,305716.4231044685
2024-02-05,300129.08619924274
2024-02-06,297692.8223836201
2024-02-07,297038.68904116144
2024-02-08,298812.10226757685
2024-02-09,298152.5340342314
2024-02-12,295905.2028487647
2024-02-13,295216.6824560659
2024-02-14,292639.8590798805
2024-02-15,290442.54847240297
2024-02-16,284087.93532372365
2024-02-20,284892.99856872816
2024-02-21,283540.5608310022
2024-02-22,285407.5159334134
2024-02-23,288821.5782223787
2024-02-26,289349.95128893276
2024-02-27,290091.1690787325
2024-02-28,297274.12467998744
2024-02-29,294912.0483658265
2024-03-01,295206.7627390637
2024-03-04,297918.8305296168
2024-03-05,303821.6764755086
2024-03-06,308609.3471804097
2024-03-07,301970.9902295959
2024-03-08,303520.82099587657
2024-03-11,304081.3874355003
2024-03-12,303702.49797169736
2024-03-13,306556.72594150424
2024-03-14,310003.2856261473
2024-03-15,315718.3872063996
2024-03-18,316336.1219558194
2024-03-19,316639.8013594395
2024-03-20,311491.3290576538
2024-03-21,310360.62252165267
2024-03-22,310084.44467967225
2024-03-25,307111.2100802656
2024-03-26,310419.3660138077
2024-03-27,313124.4293676533
2024-03-28,317297.1314336257
2024-04-01,323977.1261793872
2024-04-02,322899.3575446186
2024-04-03,322137.6236930689
2024-04-04,317807.82468640327
2024-04-05,316979.190555752
2024-04-08,319520.5642174091
2024-04-09,320218.65444144525
2024-04-10,315230.437826954
2024-04-11,316227.44319325197
2024-04-12,315995.44562051864
2024-04-15,323875.64789024414
2024-04-16,317224.7081086687
2024-04-17,318130.88169262256
2024-04-18,314862.0549214517
2024-04-19,315936.01584738435
2024-04-22,314097.79717296
2024-04-23,310612.8473729077
2024-04-24,313398.1134116532
2024-04-25,315581.9269730091
2024-04-26,316140.8027964566
2024-04-29,313802.8269544557
2024-04-30,312560.0305349715
2024-05-01,307366.3198747352
2024-05-02,311917.51134610584
2024-05-03,314412.0097880217
2024-05-06,315596.4701013361
2024-05-07,317267.96590959566
2024-05-08,313407.47448536253
2024-05-09,319651.88099546987
2024-05-10,314713.3563128748
2024-05-13,314305.3936115771
2024-05-14,315800.1499083847
2024-05-15,320473.2959487166
2024-05-16,323717.63247129746
2024-05-17,322877.2263216614
2024-05-20,324780.79340790387
2024-05-21,322188.5307361146
2024-05-22,320885.75405865366
2024-05-23,321574.57988716435
2024-05-24,319908.1412730924
2024-05-28,320230.7765010547
2024-05-29,316643.80250117666
2024-05-30,319439.5169384389
2024-05-31,324970.69535565097
2024-06-03,324349.8043040079
2024-06-04,316835.3054811151
2024-06-05,317697.7162411507
2024-06-06,313001.18974070257
2024-06-07,308559.11023317045
2024-06-10,307176.900442285
2024-06-11,300717.9755297584
2024-06-12,304065.484799466
2024-06-13,297943.2003982252
2024-06-14,298769.9173145518
2024-06-17,300763.2922127066
2024-06-18,304182.57949033176
2024-06-20,302506.00880768243
2024-06-21,306355.5360112087
2024-06-24,305521.24572395877
2024-06-25,300746.6759061445
2024-06-26,301261.8154817554
2024-06-27,303189.53242244764
2024-06-28,301449.0981354754
2024-07-01,290645.85214467184
2024-07-02,286338.9400574488
2024-07-03,284701.1556723076
2024-07-05,282354.33812306647
2024-07-08,284698.4533362323
2024-07-09,285848.862070528
2024-07-10,288221.53246923024
2024-07-11,291679.13450813957
2024-07-12,295106.1947305018
2024-07-15,291045.7610915648
2024-07-16,282982.18239945767
2024-07-17,287984.3308138326
2024-07-18,293718.05588161654
2024-07-19,292649.55321561854
2024-07-22,295783.0857605004
2024-07-23,298115.90497419017
2024-07-24,296895.7709017755
2024-07-25,293925.0754945866
2024-07-26,290299.46736068255
2024-07-29,289549.61482012237
2024-07-30,289549.7572407455
2024-07-31,287238.52695679065
2024-08-01,288035.8217509106
2024-08-02,290574.7206074693
2024-08-05,288435.83262452466
2024-08-06,284340.70505721134
2024-08-07,279802.49066680844
2024-08-08,283049.9138022906
2024-08-09,285750.51414682204
2024-08-12,284530.3206418295
2024-08-13,286661.33807526546
2024-08-14,287000.0535140868
2024-08-15,286712.8175277198
2024-08-16,283997.64699681575
2024-08-19,283547.85689530446
2024-08-20,284985.62018138263
2024-08-21,284376.68308903783
2024-08-22,286137.7627805436
2024-08-23,285771.6458877416
2024-08-26,288170.8037417084
2024-08-27,285229.6380499239
2024-08-28,281404.2409730323
2024-08-29,282472.5638260396
2024-08-30,281163.4244818494
2024-09-03,283453.98939698935
2024-09-04,286483.5490845266
2024-09-05,283523.06363859074
2024-09-06,285177.62234720343
2024-09-09,277945.2815351634
2024-09-10,277686.49823211296
2024-09-11,273097.2716767487
2024-09-12,264377.3187532063
2024-09-13,267275.492066734
2024-09-16,269021.1448462565
2024-09-17,273462.43838235165
2024-09-18,274171.2133029826
2024-09-19,276021.9772381936
2024-09-20,269153.5609178035
2024-09-23,270834.90660437674
2024-09-24,267845.5617304896
2024-09-25,269610.0813665119
2024-09-26,270757.78621582815
2024-09-27,272348.4138190197
2024-09-30,273998.26030196546
2024-10-01,273247.504986839
2024-10-02,273469.1402538733
2024-10-03,272862.96020979376
2024-10-04,267521.2017319919
2024-10-07,269227.45239148766
2024-10-08,271941.3208316786
2024-10-09,275295.02735629433
2024-10-10,277690.0656734649
2024-10-11,281210.4982021186
2024-10-14,280487.60855147796
2024-10-15,274450.0637502989
2024-10-16,278329.99912351876
2024-10-17,275963.85482807225
2024-10-18,281709.9864402797
2024-10-21,281746.190253105
2024-10-22,285798.5183601187
2024-10-23,286630.88660321827
2024-10-24,285453.6353840573
2024-10-25,285200.05958081863
2024-10-28,285367.9154969408
2024-10-29,287209.02851681685
2024-10-30,290384.0667366504
2024-10-31,288531.49942972296
2024-11-01,285615.69381755684
2024-11-04,275247.2200145413
2024-11-05,279611.0925225974
2024-11-06,267874.65864187037
2024-11-07,263165.2177870932
2024-11-08,258962.40894851534
2024-11-11,256100.04213790197
2024-11-12,256291.65388233046
2024-11-13,253208.5916713813
2024-11-14,252206.36131621944
2024-11-15,250239.7561763771
2024-11-18,247812.74584042915
2024-11-19,245474.828136519
2024-11-20,246826.11413040612
2024-11-21,242440.44654164976
2024-11-22,241737.26620384608
2024-11-25,244618.2868949953
2024-11-26,243409.0545806798
2024-11-27,240178.1297573293
2024-11-29,243554.00155456047
2024-12-02,244109.31470748677
2024-12-03,244579.96845079638
2024-12-04,243642.1447610931
2024-12-05,248208.56695667142
2024-12-06,247234.07456176536
2024-12-09,241351.07817681882
2024-12-10,239926.96391304128
2024-12-11,238264.08353211515
2024-12-12,237058.89776968717
2024-12-13,238110.8219926115
2024-12-16,240939.82677920276
2024-12-17,241845.39727147232
